url,name,discount,price,location,image_url,brand,model_name,ram,rom,warranty
https://www.lazada.vn/products/pdp-i3103837547.html,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh)",65,776300,Hà Nội,https://img.lazcdn.com/g/p/14502e16da2f013d6b77bf07b5f08305.jpg_200x200q80.avif,<s>,Điện thoại oukitel wp21,,256Gb,<s>
https://www.lazada.vn/products/pdp-i3103832544.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",65,560000,Hà Nội,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3103830553.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",50,700000,Hà Nội,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,<s>,<s>,,<s>,<s>
https://www.lazada.vn/products/pdp-i3103828637.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73",50,1400000,Bắc Giang,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3103827846.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,665000,Hà Nội,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif,<s>,0PP0 Ren012 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103824582.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,820000,Hà Nội,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif,<s>,SS_ A72 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103812982.html,"Unihertz tank 2 Pro (pin 23800 mAh,Ram 24GB(12+12),Rom 512GB,máy chiếu 2.4K, Android 14,camera 100MP, NFC, cốc sạt 120W)",65,986300,Hà Nội,https://img.lazcdn.com/g/p/28bcd5b0fedd6364f660f0ca0281250c.jpg_200x200q80.avif,<s>,Unihertz tank 2 Pro,,512GB,<s>
https://www.lazada.vn/products/pdp-i3103811899.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103811895.html,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103810888.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1500000,Thái Bình,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103804999.html,[Chính hãng] Điện thoại Opp0 FFIND N3 FLIP (12GB/256GB) - Hàng chính hãng,65,1050000,Hà Nội,https://img.lazcdn.com/g/p/72387abcc588df9763079c9cc69ef2fc.jpg_200x200q80.avif,<s>,Điện thoại Opp0 FFIND N3 FLIP (12GB/256GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3103800855.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1600000,Thái Bình,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103793769.html,"Điện thoại chắc chắn Unihertz Tank (Pin khủng 22000mAh, RAM 22GB,Rom 256GB ,Chống nước ,Chống bụi Chống sốc, Face ID )",65,916300,Hà Nội,https://img.lazcdn.com/g/p/448bed97859c0571ae5441068be0aa82.jpg_200x200q80.avif,<s>,Unihertz Tank,22GB,256GB,<s>
https://www.lazada.vn/products/pdp-i3103773838.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",65,770000,Hà Nội,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,<s>,SS_ A55 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103759941.html,"Điện thoại siêu bền Oukitel WP36(loa to Âm thanh 8D Triple-Cam,Pin 10600mAh,Ram16GB(8+8),Rom128GB,CPU MediaTek 8788)",65,916300,Hà Nội,https://img.lazcdn.com/g/p/9fa8e3c283eaa99c8132adccfe44f863.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3103750991.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt  (16+512GB) | Màn hình 6.73""",65,980000,Hà Nội,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3103164220.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1600000,Hà Nội,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3103063907.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt  (16+512GB) | Màn hình 6.73""",50,1400000,Hà Nội,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3102961343.html,Điện Thoại Xiaomi 14 5G (16GB/512GB) Chính Hãng 100% Nguyên Kiện Full Box Nguyên Seal Bảo Hành 18 Tháng,40,3999000,Hà Nội,https://img.lazcdn.com/g/p/a7f0b9d17b3ea9549306445bdb43a229.jpg_200x200q80.avif,<s>,,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3102883342.html,Điện Thoại Samsung Galaxy A15 (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,36,3599000,Hà Nội,https://img.lazcdn.com/g/p/57a49456543a5ca8427a9e52c2088ddf.jpg_200x200q80.avif,<s>,Samsung Galaxy A15 (8GB/256GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3102778847.html,Điện Thoại Xiaomi Redmi 14C 4G (6GB/128GB) Chính Hãng 100% Mới Full Box Nguyên Seal Bảo Hành 18 Tháng,43,2599000,Hà Nội,https://img.lazcdn.com/g/p/dc646693cf7c2d23659eb0f1fab1bdea.jpg_200x200q80.avif,<s>,,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3102703513.html,Điện Thoại HONOR X7c (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,40,3299000,Hà Nội,https://img.lazcdn.com/g/p/e13b5fa22bdf9e43e04991814b6cffc7.jpg_200x200q80.avif,<s>,Điện Thoại HONOR X7c (8GB/256GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3102634893.html,Điện Thoại Nubia Neo 2 (8GB+12GB/256GB) Chính hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,39,3499000,Hà Nội,https://img.lazcdn.com/g/p/acb29da1c0e43ff91dd802ee28ca7a87.jpg_200x200q80.avif,<s>,Nubia Neo 2,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3102037233.html,Điện thoại Samsung Galaxy J4+ ngoại hình còn mới 85-90% dùng rất ok,49,459000,Bình Định,https://img.lazcdn.com/g/p/47c161741c192b100eb1a8c3640bf319.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3101994284.html,Điện thoại Samsung Galaxy J4 Core ngoại hình còn 85%,27,440000,Bình Định,https://img.lazcdn.com/g/p/6e36fffafe846a5188309ea0505599ef.jpg_200x200q80.avif,<s>,Samsung Galaxy J4 Core,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3101990332.html,ĐIỆN THOẠI SAMSUNG J6 PLUS 3/32Gb còn mới 85%,50,550000,Bình Định,https://img.lazcdn.com/g/p/18b551858f33f21c93a5de49d37ae3f3.jpg_200x200q80.avif,SAMSUNG,SAMSUNG J6 PLUS,<s>,85%,<s>
https://www.lazada.vn/products/pdp-i3096906312.html,đien thoại giá rẻ nhất Giảm giá sốc Mới 100% Hỗ trợ 4G/5G Điện thoại giá rẻ Trung Quốc Cấu hình mạnh đỉnh Giao hàng nhận tiền siêu mượt đt siêu rẻ,45,1221654,Hà Nội,https://img.lazcdn.com/g/p/b7818b255617044c4ef5bb590c30f164.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3096859475.html,điên thoại gia rẻ Hàng mới về đt giá rẻ cho hs Giảm giá sốc Điện thoại phổ thông Hỗ trợ 4G/5G Mobile Cấu hình mạnh đỉnh dt gia rẻ,46,1212163,Hà Nội,https://img.lazcdn.com/g/p/126aef3bbea1d0c1bdfa4545cffaf67e.jpg_200x200q80.avif,<s>,điên thoại gia rẻ,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3096734021.html,Điện Thoại NUBIA V70 DESIGN (8GB-128GB) Chính hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,33,1999000,Hà Nội,https://img.lazcdn.com/g/p/97a15abe89eab7684780a0049c107bf0.jpg_200x200q80.avif,<s>,NUBIA V70 DESIGN (8GB-128GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3105972326.html,Điện Thoại POCO X6 5G (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,42,3299000,Hà Nội,https://img.lazcdn.com/g/p/23d711e076fb44fc3b3750d8803af188.jpg_200x200q80.avif,<s>,Điện Thoại POCO X6 5G (8GB/256GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3096763765.html,điện thoại cảm ứng giá rẻ Hàng mới về thanh lý giá điện thoại 7.3inch đien thoại giá rẻ nhất Pin trâu 7800mAh Nguyên bản mới Giảm giá sốc dt gia rẻ,45,1136959,Hà Nội,https://img.lazcdn.com/g/p/9f81456d8d7ee399279d3f74469ad0c9.jpg_200x200q80.avif,<s>,điện thoại cảm ứng giá rẻ,7800mAh,<s>,<s>
https://www.lazada.vn/products/pdp-i3096642831.html,Điện Thoại Xiaomi Redmi Note 13 (8GB-256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,41,2899000,Hà Nội,https://img.lazcdn.com/g/p/133c4614e0beb164062407a18d4316df.jpg_200x200q80.avif,<s>,Xiaomi Redmi Note 13,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3096529838.html,Điện Thoại Xiaomi Redmi Note 12 Turbo 5G (12GB - 256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,42,3399000,Hà Nội,https://img.lazcdn.com/g/p/5b3da751f7b419d9b483e5c2b1f42a3a.jpg_200x200q80.avif,<s>,,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3095091385.html,"Điện thoại Samsung Galaxy Z Flip6, điện thoại AI, pin lớn 4000mAh, Flexcam 50MP- TEST",0,100000,Bình Dương,https://img.lazcdn.com/g/p/f243c527f631b848f2590fab50b30641.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3095057095.html,"Điện thoại chắc chắn unihertz Tank 3 (pin  23800mAh,sạc nhanh  120W, Ram 32GB(16+16),rom  512GB, ,5G , Android 13)",65,1021300,Hà Giang,https://img.lazcdn.com/g/p/a254e8c1c4db9d911c883a740dcc418f.jpg_200x200q80.avif,<s>,unihertz Tank 3,32GB,,<s>
https://www.lazada.vn/products/pdp-i3095056084.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,630000,Hà Giang,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3095053116.html,[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Hàng chính hãng,65,1050000,Hà Giang,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif,<s>,Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3095049118.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1600000,Hà Giang,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3095044134.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",65,1050000,Hà Giang,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3095044130.html,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",65,910000,Hà Giang,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3095015463.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",65,560000,Hồ Chí Minh,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,<s>,Redmi_n0te 12,5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3095009279.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,65,665000,Hà Giang,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif,<s>,0PP0 Ren012 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3094993362.html,"Điện thoại siêu bền Oukitel WP36(loa to Âm thanh 8D Triple-Cam,Pin 10600mAh,Ram16GB(8+8),Rom128GB,CPU MediaTek 8788)",65,916300,Hà Giang,https://img.lazcdn.com/g/p/9fa8e3c283eaa99c8132adccfe44f863.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3094990289.html,"Điện thoạimi Mi 13 Utra Cấu hình mạnh, cày game nặng siêu mượt",50,1200000,Hà Giang,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3094988302.html,"Oukitel WP32 Pro siêu bền(RAM 24Gb(6GB + 18GB),ROM 256GB,NFC,Màn hình 6.0 inch, Android 14,T606 Octa Core, OTG)",50,1159000,Hà Giang,https://img.lazcdn.com/g/p/3044e756ab9ee3bef13162d3d04a2b48.jpg_200x200q80.avif,<s>,Oukitel WP32 Pro,24Gb,,<s>
https://www.lazada.vn/products/pdp-i3094981279.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,980000,Hà Giang,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,<s>,SS_ z f0ld 4,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3094981277.html,"Điện thoại chắc chắn Oukitel WP28 S (Màn hình HD 6,52"",pin 10600mAh,NFC,Ram 16GB(4+12),Rom 128GB, Android 14, Camera13M)",65,706300,Hà Giang,https://img.lazcdn.com/g/p/939d435e2e7f9dd5c3dbb518d932dd6f.jpg_200x200q80.avif,<s>,Oukitel WP28 S,<s>,128GB,<s>
https://www.lazada.vn/products/pdp-i3094980270.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",65,840000,Hà Giang,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3094979283.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",65,490000,Hà Giang,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,<s>,<s>,,<s>,<s>
https://www.lazada.vn/products/pdp-i3094923563.html,"Điện thoại chắc chắn Unihertz Tank (Pin khủng 22000mAh, RAM 22GB,Rom 256GB ,Chống nước ,Chống bụi Chống sốc, Face ID )",50,1309000,Hà Giang,https://img.lazcdn.com/g/p/448bed97859c0571ae5441068be0aa82.jpg_200x200q80.avif,<s>,Unihertz Tank,22GB,256GB,<s>
https://www.lazada.vn/products/pdp-i3094910891.html,Điện Thoại Xiaomi 14T 5G (12GB/512GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,33,4599000,Hà Nội,https://img.lazcdn.com/g/p/5906d9a83c45a4b84bc1d743cba495f5.jpg_200x200q80.avif,<s>,Điện Thoại Xiaomi 14T 5G (12GB/512GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094897485.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),65,980000,Hà Giang,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3094882525.html,"Điện thoại chắc chắn Oukitel Wp21 Ultra(camera nhiệt ,FLIR,chống nước,chống sốc,pin 9800mAh,Ram 12Gb,Rom 256Gb)",65,1021300,Hà Giang,https://img.lazcdn.com/g/p/ba969a01259cabd4746c1dee00ad9605.jpg_200x200q80.avif,<s>,Oukitel Wp21 Ultra,,256Gb,<s>
https://www.lazada.vn/products/pdp-i3094880705.html,"Unihertz tank 2 Pro (pin 23800 mAh,Ram 24GB(12+12),Rom 512GB,máy chiếu 2.4K, Android 14,camera 100MP, NFC, cốc sạt 120W)",65,986300,Hà Giang,https://img.lazcdn.com/g/p/28bcd5b0fedd6364f660f0ca0281250c.jpg_200x200q80.avif,<s>,Unihertz tank 2 Pro,,512GB,<s>
https://www.lazada.vn/products/pdp-i3094836917.html,"Điện thoại mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73""",65,1120000,Hà Giang,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3094826947.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",65,574000,Hà Giang,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif,<s>,SS_ A72 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3094817435.html,Điện Thoại ZTE Blade A55 (4GB/64GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,40,1499000,Hà Nội,https://img.lazcdn.com/g/p/d6f3cb12e2369915ed00952c88501671.jpg_200x200q80.avif,<s>,Điện Thoại ZTE Blade A55 (4GB/64GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094758823.html,Điện Thoại Motorola Razr 50 Ultra (12GB - 256GB) Chính Hãng 100% Like New Mới Đến 99% Bảo Hành 6 Tháng,32,5199000,Hà Nội,https://img.lazcdn.com/g/p/e4baca46ce0e8606501eedc1aedb541c.jpg_200x200q80.avif,<s>,Razr 50 Ultra,<s>,<s>,6 Tháng
https://www.lazada.vn/products/pdp-i3094750558.html,Điện Thoại Samsung Galaxy A15 (8GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,39,3399000,Hà Nội,https://img.lazcdn.com/g/p/988f92961f387891a7360efc4d29835b.jpg_200x200q80.avif,<s>,Samsung Galaxy A15 (8GB/256GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094743652.html,Điện Thoại Xiaomi Redmi Note 14 Pro 5G (8GB/256GB) Chính Hãng Full Box Nguyên Seal Bảo Hành 18 Tháng,48,3509100,Hà Nội,https://img.lazcdn.com/g/p/b6f1e38ead6e50862e42dd05c5e66f40.jpg_200x200q80.avif,<s>,,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094727849.html,Điện Thoại Realme GT Neo 7 (12GB-512GB) Chính Hãng Full Box Nguyên Seal Bảo Hành 18 Tháng,48,3599000,Hà Nội,https://img.lazcdn.com/g/p/4fc6e6317d4bac8f9e370c5025f9ad2f.jpg_200x200q80.avif,<s>,Điện Thoại Realme GT Neo 7,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094352336.html,Điện Thoại Google Pixel 7 Pro (12GB - 128GB) Chính Hãng Like New Mới Đến 99% Bảo Hành 6 Tháng,42,3889000,Hà Nội,https://img.lazcdn.com/g/p/25ceed3cdd14aca8907a18c0e0eb7022.jpg_200x200q80.avif,Google,Google Pixel 7 Pro,<s>,<s>,6 Tháng
https://www.lazada.vn/products/pdp-i3094352333.html,Điện Thoại Nubia Neo 2 (8GB+12GB/256GB) Chính hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,38,3399000,Hà Nội,https://img.lazcdn.com/g/p/acb29da1c0e43ff91dd802ee28ca7a87.jpg_200x200q80.avif,<s>,Nubia Neo 2,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094278602.html,Điện Thoại Xiaomi Redmi Note 14 4G (8GB/128GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng Lỗi 1 Đổi 1 Trong 30 Ngày,45,3149100,Hà Nội,https://img.lazcdn.com/g/p/5b590957410f775159878917b54cb842.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3094215957.html,Điện thoại Samsung Galaxy A36 5G - Hàng chính hãng- BH 12 tháng,14,7150000,Hà Nội,https://img.lazcdn.com/g/p/17ba408daff16ab2b8f9afe9a055fba9.jpg_200x200q80.avif,<s>,Samsung Galaxy A36 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092999210.html,[Chính hãng] Điện thoại Opp0 FFIND N3 (16GB/512GB) - Hàng chính hãng,50,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/7cb3bb78e90e2bc2ed62db73b015699e.jpg_200x200q80.avif,<s>,Điện thoại Opp0 FFIND N3 (16GB/512GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092998214.html,điện thoại 0PP0 A53 (128GB) |Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,650000,Hồ Chí Minh,https://img.lazcdn.com/g/p/ea96c7eb07112f2faf8282e6d3bdac3d.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092984237.html,[Chính hãng] Điện thoại Opp0 FFIND N5 (16GB/512GB) - Hàng chính hãng,50,1600000,Hồ Chí Minh,https://img.lazcdn.com/g/p/448150a59731e5622f60b1f9e572afb6.jpg_200x200q80.avif,<s>,Điện thoại Opp0 FFIND N5 (16GB/512GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3092978467.html,"Điện thoại P0c0 X7pr0 Ram 12GB/256GB pin 6000 mAh máy chính hãng, bảo hành 12 tháng",50,1000000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4088d5ec3e9f7d10227ebacbfd214ddc.jpg_200x200q80.avif,<s>,,6000 mAh,6000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3105005788.html,Điện Thoại HONOR X9c 5G (12GB/256GB) Chính Hàng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,46,3599000,Hà Nội,https://img.lazcdn.com/g/p/d127c5d7d020c80fd8d6b59f06c05fb2.jpg_200x200q80.avif,<s>,HONOR X9c 5G (12GB/256GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3092968376.html,"điện thoại 0PP0 A79 5G (8GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng""",50,850000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4302c50ed2deffb143c0de065c38fc34.jpg_200x200q80.avif,<s>,0PP0 A79 5G (8GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092949629.html,điện thoại 0PP0 A93s 5G (8GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,700000,Hồ Chí Minh,https://img.lazcdn.com/g/p/3300a8b7b35760c8ade39755f30469db.jpg_200x200q80.avif,<s>,<s> Tên sản phẩm là gì?</s></s> điện thoại 0PP0 A93s 5G (8GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092935399.html,điện thoại 0PP0 Ren0  10pr0+ 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,1200000,Hồ Chí Minh,https://img.lazcdn.com/g/p/c9800d75f3242b31d013cfdeacfbfec6.jpg_200x200q80.avif,<s>,0PP0 Ren0 10pr0+ 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3092925418.html,"Điện thoại Redmi_n0te 14 pro  Ram 12GB/512GB pin 5110 mAh máy chính hãng, bảo hành 12 tháng",50,1300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/635872d7385961eccb0a933ab641f3ab.jpg_200x200q80.avif,<s>,,12GB/512GB pin 5110 mAh,<s> Bộ nhớ trong (ROM) của sản phẩm là bao nhiêu?</s></s> Điện thoại Redmi_n0te 14 pro Ram 12GB/512GB pin 5110 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3092909468.html,điện thoại 0PP0 A92 (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,720000,Hồ Chí Minh,https://img.lazcdn.com/g/p/6511a36f6bd5b3f1a264643cd4166036.jpg_200x200q80.avif,<s>,0PP0 A92 (8GB/128GB),<s>,<s>,12 tháng
